sequence_id	source	candidate_group	embedding_group	embedding_method	axis1_label	axis2_label	axis3_label	axis1	axis2	axis3	pc1	pc2	pc3
E9ISI7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.483145	-2.239866	-2.972554	-10.483145	-2.239866	-2.972554
E2BPW3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.489526	-2.14167	-2.95403	-10.489526	-2.14167	-2.95403
E9ICP5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.48809	-2.200956	-2.967193	-10.48809	-2.200956	-2.967193
A0A0L7QWI9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.517941	-2.261036	-3.006184	-10.517941	-2.261036	-3.006184
I1VX06	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.512711	-2.258081	-3.001184	-10.512711	-2.258081	-3.001184
A0A0N0U4R1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.493632	-2.126892	-2.95382	-10.493632	-2.126892	-2.95382
E9ICP4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.508275	-2.271785	-3.000865	-10.508275	-2.271785	-3.000865
E9IQC1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.512507	-2.277888	-3.005809	-10.512507	-2.277888	-3.005809
A0A151X882	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.505152	-2.243707	-2.991514	-10.505152	-2.243707	-2.991514
A0A158NL99	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.500668	-2.243183	-2.987713	-10.500668	-2.243183	-2.987713
A0A151IRW6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.506202	-2.254801	-2.995058	-10.506202	-2.254801	-2.995058
F4WXE6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.505963	-2.256583	-2.995293	-10.505963	-2.256583	-2.995293
A0A195F4T5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.507401	-2.258705	-2.996984	-10.507401	-2.258705	-2.996984
A0A195C3Y5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.506946	-2.257226	-2.996254	-10.506946	-2.257226	-2.996254
A0A195C219	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.493415	-2.213174	-2.974512	-10.493415	-2.213174	-2.974512
A0A232EKP8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.523087	-2.248366	-3.007337	-10.523087	-2.248366	-3.007337
A0A151IAJ0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.490116	-2.235695	-2.977256	-10.490116	-2.235695	-2.977256
A0A151IAI2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.494893	-2.280671	-2.992049	-10.494893	-2.280671	-2.992049
A0A195C2R7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.500497	-2.264375	-2.9927	-10.500497	-2.264375	-2.9927
A0A026VZ84	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.507164	-2.26817	-2.99908	-10.507164	-2.26817	-2.99908
E2B2E9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.523294	-2.310445	-3.022522	-10.523294	-2.310445	-3.022522
E2B1K5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.520012	-2.270337	-3.010131	-10.520012	-2.270337	-3.010131
E9J5F5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.50061	-2.282651	-2.997212	-10.50061	-2.282651	-2.997212
A0A151WT49	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.513219	-2.282762	-3.00757	-10.513219	-2.282762	-3.00757
A0A151WTB1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.467672	-2.211246	-2.952954	-10.467672	-2.211246	-2.952954
A0A151IS21	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.4906	-2.234715	-2.977417	-10.4906	-2.234715	-2.977417
A0A158NRX0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.506622	-2.260007	-2.996661	-10.506622	-2.260007	-2.996661
A0A195BVT4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.497977	-2.285596	-2.995768	-10.497977	-2.285596	-2.995768
A0A151IRZ5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.498628	-2.217354	-2.979795	-10.498628	-2.217354	-2.979795
F4WXE7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.518319	-2.286573	-3.012671	-10.518319	-2.286573	-3.012671
A0A195C1Y4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.520911	-2.29757	-3.017455	-10.520911	-2.29757	-3.017455
A0A151X823	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.521224	-2.301147	-3.018577	-10.521224	-2.301147	-3.018577
A0A0A9Z8Q6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.473797	-2.054644	-2.920093	-10.473797	-2.054644	-2.920093
A0A0P4VIE8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.505979	-2.261753	-2.996557	-10.505979	-2.261753	-2.996557
A0A023F3V7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.505631	-2.25934	-2.995688	-10.505631	-2.25934	-2.995688
A0A069DS92	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.50235	-2.248658	-2.990416	-10.50235	-2.248658	-2.990416
A0A0V0GE53	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.503728	-2.253144	-2.99263	-10.503728	-2.253144	-2.99263
A0A343W970	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.487198	-2.130252	-2.949361	-10.487198	-2.130252	-2.949361
A0A386JVA3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.486906	-2.13186	-2.949511	-10.486906	-2.13186	-2.949511
A0A411EWK3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.489574	-2.140545	-2.953797	-10.489574	-2.140545	-2.953797
A0A2H1VJC4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.472975	-2.211878	-2.957451	-10.472975	-2.211878	-2.957451
A0A1L8DZI7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.489021	-2.128509	-2.950433	-10.489021	-2.128509	-2.950433
A0A1L8DZJ2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.458968	-2.116386	-2.922877	-10.458968	-2.116386	-2.922877
A0A1B6E8U3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.506396	-2.174839	-2.975876	-10.506396	-2.174839	-2.975876
A0A1B6M5C1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.485912	-2.131181	-2.948532	-10.485912	-2.131181	-2.948532
A0A1B6K964	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.487192	-2.145585	-2.953065	-10.487192	-2.145585	-2.953065
A0A1B6GXY7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.503774	-2.150953	-2.96795	-10.503774	-2.150953	-2.96795
A0A1B6I6M4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.448998	-2.103119	-2.911499	-10.448998	-2.103119	-2.911499
A0A1B6IA47	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.503545	-2.152766	-2.968201	-10.503545	-2.152766	-2.968201
A0A3Q0IYI5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.471428	-2.197886	-2.952799	-10.471428	-2.197886	-2.952799
A0A4Y1S1N5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.488193	-2.098951	-2.942605	-10.488193	-2.098951	-2.942605
A0A4Y1S212	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.502553	-2.145698	-2.965678	-10.502553	-2.145698	-2.965678
A0A2P8ZM10	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.519299	-2.200215	-2.992586	-10.519299	-2.200215	-2.992586
A0A067RTI2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.512221	-2.18229	-2.982451	-10.512221	-2.18229	-2.982451
A0A2J7PU44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.514145	-2.182158	-2.983995	-10.514145	-2.182158	-2.983995
A0A2J7PU57	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.445827	-2.065932	-2.899906	-10.445827	-2.065932	-2.899906
A0A2J7PU49	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.47347	-2.063812	-2.922042	-10.47347	-2.063812	-2.922042
A0A4Y1S1R4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.472583	-2.068602	-2.922474	-10.472583	-2.068602	-2.922474
A0A336K2X4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.485188	-2.094284	-2.939014	-10.485188	-2.094284	-2.939014
E0VQL3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.49511	-2.158567	-2.962693	-10.49511	-2.158567	-2.962693
Q58GE9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.485906	-2.090227	-2.938621	-10.485906	-2.090227	-2.938621
Q56CY8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.505187	-2.146597	-2.968053	-10.505187	-2.146597	-2.968053
A0A0N9EI79	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.506277	-2.161659	-2.97259	-10.506277	-2.161659	-2.97259
A0A5B7LHA8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.507509	-2.165669	-2.974569	-10.507509	-2.165669	-2.974569
Q56CY7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.502308	-2.148738	-2.966212	-10.502308	-2.148738	-2.966212
I1VJ84	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.505715	-2.15983	-2.971687	-10.505715	-2.15983	-2.971687
A0A140AZ53	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.510234	-2.168146	-2.977402	-10.510234	-2.168146	-2.977402
A0A140AZ52	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.507199	-2.158263	-2.972524	-10.507199	-2.158263	-2.972524
M1JS91	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.509775	-2.173046	-2.97821	-10.509775	-2.173046	-2.97821
A0A140AZ54	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.511573	-2.173783	-2.979862	-10.511573	-2.173783	-2.979862
V5I8U9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.488966	-2.081	-2.938897	-10.488966	-2.081	-2.938897
J9QQQ8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.481944	-2.074768	-2.931635	-10.481944	-2.074768	-2.931635
A0A0H4IUW5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.489476	-2.103128	-2.944667	-10.489476	-2.103128	-2.944667
A0A140AZ57	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.479206	-2.069693	-2.928165	-10.479206	-2.069693	-2.928165
A0A140AZ56	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.479111	-2.073221	-2.92894	-10.479111	-2.073221	-2.92894
A0A140AZ55	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.480003	-2.076126	-2.930373	-10.480003	-2.076126	-2.930373
A0A0T6B7F0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.484438	-2.098239	-2.939356	-10.484438	-2.098239	-2.939356
A0A1Y1LLN4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.506578	-2.166476	-2.974002	-10.506578	-2.166476	-2.974002
A0A482VKI0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.511645	-2.272521	-3.003804	-10.511645	-2.272521	-3.003804
A0A482VQY3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.531312	-2.36341	-3.041902	-10.531312	-2.36341	-3.041902
A0A0U2D675	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.511858	-2.184946	-2.982796	-10.511858	-2.184946	-2.982796
A0A1L1VVV1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.504117	-2.161023	-2.970666	-10.504117	-2.161023	-2.970666
A0A075D844	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.502974	-2.157304	-2.96883	-10.502974	-2.157304	-2.96883
J9K2T3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.495712	-2.169481	-2.965825	-10.495712	-2.169481	-2.965825
A9Z1D4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.498562	-2.178761	-2.970406	-10.498562	-2.178761	-2.970406
G0YZR4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.501102	-2.184469	-2.973867	-10.501102	-2.184469	-2.973867
A0A5E4MEV1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.512357	-2.212156	-2.989786	-10.512357	-2.212156	-2.989786
A0A2S2QJR0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.513165	-2.222461	-2.992941	-10.513165	-2.222461	-2.992941
A0A2H8TTC7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.510746	-2.220981	-2.9906	-10.510746	-2.220981	-2.9906
G0YZR3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.511638	-2.223887	-2.992035	-10.511638	-2.223887	-2.992035
Q1X879	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.510886	-2.221438	-2.990826	-10.510886	-2.221438	-2.990826
C7EY43	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.510028	-2.218645	-2.989447	-10.510028	-2.218645	-2.989447
C7EY44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.513048	-2.228476	-2.994299	-10.513048	-2.228476	-2.994299
Q1X878	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.507463	-2.210295	-2.985326	-10.507463	-2.210295	-2.985326
A9Z1D3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.512618	-2.227078	-2.993609	-10.512618	-2.227078	-2.993609
J9JIS7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.513205	-2.228989	-2.994553	-10.513205	-2.228989	-2.994553
Q1X877	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.513058	-2.228508	-2.994315	-10.513058	-2.228508	-2.994315
A0A151XJ30	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.4133	-2.0304	-2.86466	-10.4133	-2.0304	-2.86466
A0A026WU84	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41852	-2.016692	-2.865622	-10.41852	-2.016692	-2.865622
A0A151IAG6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.423185	-2.060022	-2.879925	-10.423185	-2.060022	-2.879925
A0A158NEW9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.404443	-1.929928	-2.833101	-10.404443	-1.929928	-2.833101
A0A195BX07	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41689	-2.010108	-2.862694	-10.41689	-2.010108	-2.862694
A0A2A3EBR8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.414237	-2.005307	-2.859358	-10.414237	-2.005307	-2.859358
I1VX07	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.415544	-2.021076	-2.864244	-10.415544	-2.021076	-2.864244
A0A310SLK9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.418521	-2.015418	-2.865315	-10.418521	-2.015418	-2.865315
A0A0M8ZS59	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.411947	-1.96459	-2.847633	-10.411947	-1.96459	-2.847633
A0A5E4QMM2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.426902	-1.871277	-2.837316	-10.426902	-1.871277	-2.837316
A0A437B6N7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.389356	-1.969083	-2.83021	-10.389356	-1.969083	-2.83021
H9IYR7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41843	-2.031749	-2.86919	-10.41843	-2.031749	-2.86919
A0A2A4ITZ5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.413494	-2.010564	-2.860021	-10.413494	-2.010564	-2.860021
U3RD44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.419593	-2.041932	-2.872606	-10.419593	-2.041932	-2.872606
A0A194QHL4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.421679	-2.037211	-2.873174	-10.421679	-2.037211	-2.873174
A0A0H4ISG7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.42012	-2.038532	-2.872216	-10.42012	-2.038532	-2.872216
U5LIM4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.412167	-2.012641	-2.859437	-10.412167	-2.012641	-2.859437
A0A481MT50	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41197	-2.012	-2.85912	-10.41197	-2.012	-2.85912
A0A5B7LGH7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.414593	-2.032053	-2.86612	-10.414593	-2.032053	-2.86612
T1DSZ4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.413813	-2.020557	-2.8627	-10.413813	-2.020557	-2.8627
I1VJ86	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.415074	-2.033617	-2.866892	-10.415074	-2.033617	-2.866892
A0A1Y1MW61	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.415065	-2.0144	-2.862237	-10.415065	-2.0144	-2.862237
A0A482WBU7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41108	-2.011661	-2.858309	-10.41108	-2.011661	-2.858309
D6WD18	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.422516	-2.045053	-2.875756	-10.422516	-2.045053	-2.875756
A0A1Q3G1Q3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.413753	-1.996057	-2.856725	-10.413753	-1.996057	-2.856725
Q17BN5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.411529	-1.991374	-2.853769	-10.411529	-1.991374	-2.853769
A0A023EMV6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41343	-2.02315	-2.863014	-10.41343	-2.02315	-2.863014
A0A1A9UJ73	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41304	-1.980942	-2.852485	-10.41304	-1.980942	-2.852485
A0A1A9X0N2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.413261	-1.980384	-2.852531	-10.413261	-1.980384	-2.852531
B4MLE5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.402778	-1.891247	-2.822381	-10.402778	-1.891247	-2.822381
A0A3B0JVW8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.410967	-1.966518	-2.847297	-10.410967	-1.966518	-2.847297
O61539	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.411938	-1.97096	-2.849168	-10.411938	-1.97096	-2.849168
B3NFE8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.413054	-1.974592	-2.85096	-10.413054	-1.974592	-2.85096
A0A1W4UU58	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.412439	-1.972591	-2.849972	-10.412439	-1.972591	-2.849972
A0A484BZS5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.413978	-1.97888	-2.852754	-10.413978	-1.97888	-2.852754
B4LFC3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.413314	-1.976716	-2.851686	-10.413314	-1.976716	-2.851686
B4J366	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.409244	-1.963468	-2.845148	-10.409244	-1.963468	-2.845148
W8BQH9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41447	-1.985599	-2.854783	-10.41447	-1.985599	-2.854783
A0A0A1XDF0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.416524	-1.992284	-2.858082	-10.416524	-1.992284	-2.858082
A0A0K8V540	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.418424	-2.045803	-2.872585	-10.418424	-2.045803	-2.872585
A0A0K8W716	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.416044	-1.990721	-2.857311	-10.416044	-1.990721	-2.857311
A0A0L0CBX2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.252961	-2.023611	-2.87138	-10.252961	-2.023611	-2.87138
T1PDN7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.417976	-2.00213	-2.861654	-10.417976	-2.00213	-2.861654
A0A1I8QCM2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.417749	-2.002669	-2.861598	-10.417749	-2.002669	-2.861598
A0A1I8QCS2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.399	-1.939076	-2.830855	-10.399	-1.939076	-2.830855
A0A336LC35	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41657	-2.010346	-2.862489	-10.41657	-2.010346	-2.862489
A0A0K8TSQ4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.420198	-2.027272	-2.869556	-10.420198	-2.027272	-2.869556
A0A1J1J494	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.415587	-2.010983	-2.861838	-10.415587	-2.010983	-2.861838
A0A182PIN4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.418612	-2.005477	-2.862984	-10.418612	-2.005477	-2.862984
A0A182JV36	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.419461	-2.014638	-2.865896	-10.419461	-2.014638	-2.865896
A0A182I6L5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.419327	-2.012922	-2.865371	-10.419327	-2.012922	-2.865371
A0A2M3ZBB2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.419815	-2.020908	-2.867703	-10.419815	-2.020908	-2.867703
A0A182YSF5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.419607	-2.020232	-2.867369	-10.419607	-2.020232	-2.867369
A0A182ITN7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.417124	-1.978886	-2.855333	-10.417124	-1.978886	-2.855333
A0A084VDZ6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41958	-2.009908	-2.864849	-10.41958	-2.009908	-2.864849
A0A182QLX9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.417643	-2.004882	-2.862047	-10.417643	-2.004882	-2.862047
A0A182RJG1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.418781	-2.013703	-2.865112	-10.418781	-2.013703	-2.865112
A0A182M6F1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.417987	-2.00728	-2.862908	-10.417987	-2.00728	-2.862908
A0A182WBD9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.416343	-1.987858	-2.856864	-10.416343	-1.987858	-2.856864
A0A4Y1S3C9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.398143	-1.956753	-2.834428	-10.398143	-1.956753	-2.834428
E9RFD4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.401913	-1.957513	-2.837701	-10.401913	-1.957513	-2.837701
E0VT01	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.414523	-2.011355	-2.861056	-10.414523	-2.011355	-2.861056
A0A2R7W8S3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.413912	-2.010645	-2.860383	-10.413912	-2.010645	-2.860383
A0A0K8T603	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.41515	-1.963506	-2.849996	-10.41515	-1.963506	-2.849996
A0A4P6D942	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.423405	-2.051784	-2.878113	-10.423405	-2.051784	-2.878113
A0A023F5X7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.425291	-2.057923	-2.881142	-10.425291	-2.057923	-2.881142
J9JRD4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.420414	-2.012625	-2.86619	-10.420414	-2.012625	-2.86619
A0A2S2QU44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.414528	-1.934617	-2.842499	-10.414528	-1.934617	-2.842499
A0A2S2P6M8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.425744	-2.053004	-2.880324	-10.425744	-2.053004	-2.880324
V5UVK1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.425648	-2.05269	-2.880169	-10.425648	-2.05269	-2.880169
A0A2H8TZ27	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.426438	-2.055261	-2.881438	-10.426438	-2.055261	-2.881438
A0A3Q0IN35	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.422004	-2.038269	-2.873696	-10.422004	-2.038269	-2.873696
A0A482X709	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.422323	-2.05082	-2.876993	-10.422323	-2.05082	-2.876993
A0A2P8YBB0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.39544	-1.913414	-2.821731	-10.39544	-1.913414	-2.821731
A0A4Y1S363	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.426546	-2.045378	-2.879136	-10.426546	-2.045378	-2.879136
A0A2J7Q2Y4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.422763	-2.013873	-2.868416	-10.422763	-2.013873	-2.868416
A0A067QSW5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.425776	-2.042873	-2.8779	-10.425776	-2.042873	-2.8779
A0A1B6DVR6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.419818	-2.038828	-2.87204	-10.419818	-2.038828	-2.87204
A0A7D0AGU9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.422775	-2.051013	-2.87741	-10.422775	-2.051013	-2.87741
