sequence_id	source	candidate_group	embedding_group	embedding_method	axis1_label	axis2_label	axis3_label	axis1	axis2	axis3	pc1	pc2	pc3
E9ICP5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.32032	-2.526336	-2.610797	-10.32032	-2.526336	-2.610797
A0A0L7QWI9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.353778	-2.590151	-2.651273	-10.353778	-2.590151	-2.651273
I1VX06	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.34734	-2.586451	-2.645969	-10.34734	-2.586451	-2.645969
A0A0N0U4R1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.33301	-2.453987	-2.598196	-10.33301	-2.453987	-2.598196
E9ICP4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.340648	-2.599329	-2.645296	-10.340648	-2.599329	-2.645296
E9IQC1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.345576	-2.605991	-2.650465	-10.345576	-2.605991	-2.650465
A0A151X882	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.338804	-2.571122	-2.635917	-10.338804	-2.571122	-2.635917
A0A158NL99	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.333132	-2.569935	-2.631844	-10.333132	-2.569935	-2.631844
A0A151IRW6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.339298	-2.58224	-2.639461	-10.339298	-2.58224	-2.639461
F4WXE6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.338859	-2.583965	-2.639672	-10.338859	-2.583965	-2.639672
A0A195F4T5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.340529	-2.586275	-2.641439	-10.340529	-2.586275	-2.641439
A0A195C3Y5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.340063	-2.584747	-2.64069	-10.340063	-2.584747	-2.64069
A0A195C219	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.326174	-2.539203	-2.618371	-10.326174	-2.539203	-2.618371
A0A232EKP8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.361296	-2.578402	-2.652816	-10.361296	-2.578402	-2.652816
A0A151IAJ0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.32026	-2.560962	-2.620782	-10.32026	-2.560962	-2.620782
A0A151IAI2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.322927	-2.606112	-2.635606	-10.322927	-2.606112	-2.635606
A0A195C2R7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.331304	-2.590848	-2.636696	-10.331304	-2.590848	-2.636696
A0A026VZ84	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.339508	-2.595592	-2.643465	-10.339508	-2.595592	-2.643465
E2B2E9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.356841	-2.639768	-2.667652	-10.356841	-2.639768	-2.667652
E2B1K5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.355709	-2.59965	-2.655293	-10.355709	-2.59965	-2.655293
E9J5F5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.330058	-2.608922	-2.641109	-10.330058	-2.608922	-2.641109
A0A151WT49	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.346111	-2.610913	-2.652242	-10.346111	-2.610913	-2.652242
A0A151WTB1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.29353	-2.533457	-2.595241	-10.29353	-2.533457	-2.595241
A0A151IS21	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.320952	-2.560066	-2.620977	-10.320952	-2.560066	-2.620977
A0A158NRX0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.339438	-2.587446	-2.64106	-10.339438	-2.587446	-2.64106
A0A195BVT4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.326481	-2.611438	-2.639486	-10.326481	-2.611438	-2.639486
A0A151IRZ5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.332498	-2.544111	-2.623951	-10.332498	-2.544111	-2.623951
F4WXE7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.352318	-2.615439	-2.657635	-10.352318	-2.615439	-2.657635
A0A195C1Y4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.354784	-2.626691	-2.662513	-10.354784	-2.626691	-2.662513
A0A151X823	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.354911	-2.630272	-2.663634	-10.354911	-2.630272	-2.663634
A0A0A9Z8Q6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.313236	-2.379644	-2.56367	-10.313236	-2.379644	-2.56367
A0A0P4VIE8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.338486	-2.589075	-2.640906	-10.338486	-2.589075	-2.640906
A0A023F3V7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.338226	-2.586639	-2.64003	-10.338226	-2.586639	-2.64003
A0A069DS92	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.334859	-2.575595	-2.634618	-10.334859	-2.575595	-2.634618
A0A0V0GE53	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.336273	-2.580234	-2.636891	-10.336273	-2.580234	-2.636891
A0A343W970	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.324559	-2.456347	-2.593322	-10.324559	-2.456347	-2.593322
A0A386JVA3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.324064	-2.457891	-2.593444	-10.324064	-2.457891	-2.593444
A0A411EWK3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.326803	-2.466871	-2.597844	-10.326803	-2.466871	-2.597844
A0A2H1VJC4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.300237	-2.534872	-2.600061	-10.300237	-2.534872	-2.600061
A0A1L8DZI7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.327013	-2.454897	-2.594516	-10.327013	-2.454897	-2.594516
A0A1L8DZJ2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.289653	-2.438434	-2.565182	-10.289653	-2.438434	-2.565182
A0A1B6E8U3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.345624	-2.503264	-2.620757	-10.345624	-2.503264	-2.620757
A0A1B6M5C1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.322849	-2.457072	-2.592408	-10.322849	-2.457072	-2.592408
A0A1B6K964	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.323386	-2.471495	-2.596936	-10.323386	-2.471495	-2.596936
A0A1B6GXY7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.3441	-2.479273	-2.61281	-10.3441	-2.479273	-2.61281
A0A1B6I6M4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.277962	-2.423838	-2.553268	-10.277962	-2.423838	-2.553268
A0A1B6IA47	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.34367	-2.48103	-2.613036	-10.34367	-2.48103	-2.613036
A0A3Q0IYI5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.29933	-2.520817	-2.595396	-10.29933	-2.520817	-2.595396
A0A4Y1S1N5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.328205	-2.425568	-2.58681	-10.328205	-2.425568	-2.58681
A0A4Y1S212	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.342944	-2.473899	-2.610493	-10.342944	-2.473899	-2.610493
A0A2P8ZM10	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.360131	-2.530262	-2.638113	-10.360131	-2.530262	-2.638113
A0A067RTI2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.352478	-2.511495	-2.627647	-10.352478	-2.511495	-2.627647
A0A2J7PU44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.354939	-2.511652	-2.629311	-10.354939	-2.511652	-2.629311
A0A2J7PU57	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.276749	-2.386623	-2.541697	-10.276749	-2.386623	-2.541697
A0A2J7PU49	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.312122	-2.388654	-2.565546	-10.312122	-2.388654	-2.565546
A0A4Y1S1R4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.310628	-2.393254	-2.565896	-10.310628	-2.393254	-2.565896
A0A336K2X4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.324732	-2.42051	-2.583061	-10.324732	-2.42051	-2.583061
E0VQL3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.332485	-2.485503	-2.606975	-10.332485	-2.485503	-2.606975
Q58GE9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.325956	-2.416608	-2.582736	-10.325956	-2.416608	-2.582736
Q56CY8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.34623	-2.47518	-2.613026	-10.34623	-2.47518	-2.613026
A0A0N9EI79	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.346474	-2.490225	-2.617541	-10.346474	-2.490225	-2.617541
A0A5B7LHA8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.347738	-2.49437	-2.619573	-10.347738	-2.49437	-2.619573
Q56CY7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.3424	-2.476865	-2.610995	-10.3424	-2.476865	-2.610995
I1VJ84	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.345897	-2.488333	-2.616614	-10.345897	-2.488333	-2.616614
A0A140AZ53	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.351022	-2.497224	-2.622559	-10.351022	-2.497224	-2.622559
A0A140AZ52	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.347906	-2.487006	-2.617551	-10.347906	-2.487006	-2.617551
M1JS91	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.350064	-2.501997	-2.62331	-10.350064	-2.501997	-2.62331
A0A140AZ54	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.352299	-2.502994	-2.625068	-10.352299	-2.502994	-2.625068
V5I8U9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.330555	-2.407948	-2.583254	-10.330555	-2.407948	-2.583254
J9QQQ8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.322083	-2.400743	-2.575597	-10.322083	-2.400743	-2.575597
A0A0H4IUW5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.329523	-2.429887	-2.588926	-10.329523	-2.429887	-2.588926
A0A140AZ57	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.318981	-2.39532	-2.571987	-10.318981	-2.39532	-2.571987
A0A140AZ56	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.318592	-2.398792	-2.572736	-10.318592	-2.398792	-2.572736
A0A140AZ55	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.319508	-2.401794	-2.574207	-10.319508	-2.401794	-2.574207
A0A0T6B7F0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.323476	-2.424305	-2.583334	-10.323476	-2.424305	-2.583334
A0A1Y1LLN4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.346491	-2.495029	-2.618943	-10.346491	-2.495029	-2.618943
A0A482VKI0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.344885	-2.600559	-2.648438	-10.344885	-2.600559	-2.648438
A0A482VQY3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.363028	-2.693295	-2.687216	-10.363028	-2.693295	-2.687216
A0A0U2D675	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.351814	-2.514066	-2.627955	-10.351814	-2.514066	-2.627955
A0A1L1VVV1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.343771	-2.489274	-2.615488	-10.343771	-2.489274	-2.615488
A0A075D844	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.342598	-2.485428	-2.613604	-10.342598	-2.485428	-2.613604
J9K2T3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.332421	-2.496376	-2.610081	-10.332421	-2.496376	-2.610081
A9Z1D4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.335347	-2.50597	-2.614783	-10.335347	-2.50597	-2.614783
G0YZR4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.338148	-2.511988	-2.618367	-10.338148	-2.511988	-2.618367
A0A5E4MEV1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.350381	-2.541024	-2.634817	-10.350381	-2.541024	-2.634817
A0A2S2QJR0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.350626	-2.551326	-2.637961	-10.350626	-2.551326	-2.637961
A0A2H8TTC7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.347657	-2.549503	-2.63548	-10.347657	-2.549503	-2.63548
G0YZR3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.348573	-2.552507	-2.636953	-10.348573	-2.552507	-2.636953
Q1X879	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.347801	-2.549975	-2.635712	-10.347801	-2.549975	-2.635712
C7EY43	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.34692	-2.547088	-2.634297	-10.34692	-2.547088	-2.634297
C7EY44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.35002	-2.557251	-2.639278	-10.35002	-2.557251	-2.639278
Q1X878	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.344288	-2.538454	-2.630066	-10.344288	-2.538454	-2.630066
A9Z1D3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.349579	-2.555806	-2.638569	-10.349579	-2.555806	-2.638569
J9JIS7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.350182	-2.557782	-2.639537	-10.350182	-2.557782	-2.639537
Q1X877	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.35003	-2.557284	-2.639294	-10.35003	-2.557284	-2.639294
A0A151XJ30	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.238016	-2.346664	-2.504658	-10.238016	-2.346664	-2.504658
A0A026WU84	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245708	-2.333898	-2.50602	-10.245708	-2.333898	-2.50602
A0A151IAG6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.248356	-2.377406	-2.520358	-10.248356	-2.377406	-2.520358
A0A158NEW9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.234372	-2.246073	-2.47314	-10.234372	-2.246073	-2.47314
A0A195BX07	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.244133	-2.32715	-2.503031	-10.244133	-2.32715	-2.503031
A0A2A3EBR8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241117	-2.32201	-2.49956	-10.241117	-2.32201	-2.49956
I1VX07	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241584	-2.337786	-2.504434	-10.241584	-2.337786	-2.504434
A0A310SLK9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245807	-2.33264	-2.505721	-10.245807	-2.33264	-2.505721
A0A0M8ZS59	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241295	-2.28144	-2.487932	-10.241295	-2.28144	-2.487932
A0A5E4QMM2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.267439	-2.191476	-2.479079	-10.267439	-2.191476	-2.479079
A0A437B6N7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.212177	-2.282508	-2.469093	-10.212177	-2.282508	-2.469093
H9IYR7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.244448	-2.348762	-2.509495	-10.244448	-2.348762	-2.509495
A0A2A4ITZ5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.239771	-2.327093	-2.500146	-10.239771	-2.327093	-2.500146
U3RD44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245156	-2.358996	-2.512923	-10.245156	-2.358996	-2.512923
A0A194QHL4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.248173	-2.354643	-2.513647	-10.248173	-2.354643	-2.513647
A0A0H4ISG7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.246086	-2.355716	-2.512586	-10.246086	-2.355716	-2.512586
U5LIM4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.237924	-2.328948	-2.499468	-10.237924	-2.328948	-2.499468
A0A481MT50	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.237721	-2.328285	-2.499144	-10.237721	-2.328285	-2.499144
A0A5B7LGH7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.239539	-2.34849	-2.506188	-10.239539	-2.34849	-2.506188
T1DSZ4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.239418	-2.337015	-2.502787	-10.239418	-2.337015	-2.502787
I1VJ86	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.240032	-2.350107	-2.50698	-10.240032	-2.350107	-2.50698
A0A1Y1MW61	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241482	-2.331119	-2.502436	-10.241482	-2.331119	-2.502436
A0A482WBU7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.236613	-2.327817	-2.498279	-10.236613	-2.327817	-2.498279
D6WD18	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.248643	-2.362517	-2.516235	-10.248643	-2.362517	-2.516235
A0A1Q3G1Q3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241205	-2.3128	-2.496951	-10.241205	-2.3128	-2.496951
Q17BN5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.238727	-2.30784	-2.493886	-10.238727	-2.30784	-2.493886
A0A023EMV6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.238734	-2.33952	-2.503062	-10.238734	-2.33952	-2.503062
A0A1A9UJ73	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241445	-2.297759	-2.492755	-10.241445	-2.297759	-2.492755
A0A1A9X0N2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241769	-2.29724	-2.492818	-10.241769	-2.29724	-2.492818
B4MLE5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.235191	-2.207606	-2.462543	-10.235191	-2.207606	-2.462543
A0A3B0JVW8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.239901	-2.283198	-2.487524	-10.239901	-2.283198	-2.487524
O61539	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.240801	-2.287732	-2.489428	-10.240801	-2.287732	-2.489428
B3NFE8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241946	-2.291487	-2.491268	-10.241946	-2.291487	-2.491268
A0A1W4UU58	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241315	-2.289418	-2.490255	-10.241315	-2.289418	-2.490255
A0A484BZS5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.242797	-2.295861	-2.493094	-10.242797	-2.295861	-2.493094
B4LFC3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.242115	-2.293624	-2.491998	-10.242115	-2.293624	-2.491998
B4J366	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.237938	-2.279927	-2.485286	-10.237938	-2.279927	-2.485286
W8BQH9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.242913	-2.302573	-2.495114	-10.242913	-2.302573	-2.495114
A0A0A1XDF0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245021	-2.309485	-2.498501	-10.245021	-2.309485	-2.498501
A0A0K8V540	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.243373	-2.362646	-2.512808	-10.243373	-2.362646	-2.512808
A0A0K8W716	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.244528	-2.307869	-2.497709	-10.244528	-2.307869	-2.497709
A0A0L0CBX2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.081079	-2.341233	-2.511985	-10.081079	-2.341233	-2.511985
T1PDN7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.246123	-2.31943	-2.502105	-10.246123	-2.31943	-2.502105
A0A1I8QCM2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245792	-2.319929	-2.502032	-10.245792	-2.319929	-2.502032
A0A1I8QCS2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.226744	-2.254299	-2.470505	-10.226744	-2.254299	-2.470505
A0A336LC35	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.243707	-2.327337	-2.502805	-10.243707	-2.327337	-2.502805
A0A0K8TSQ4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.247041	-2.344602	-2.509996	-10.247041	-2.344602	-2.509996
A0A1J1J494	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.242407	-2.327821	-2.50209	-10.242407	-2.327821	-2.50209
A0A182PIN4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.246677	-2.322831	-2.503454	-10.246677	-2.322831	-2.503454
A0A182JV36	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.247063	-2.332009	-2.506364	-10.247063	-2.332009	-2.506364
A0A182I6L5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.247022	-2.330294	-2.505842	-10.247022	-2.330294	-2.505842
A0A2M3ZBB2	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.247037	-2.338257	-2.508157	-10.247037	-2.338257	-2.508157
A0A182YSF5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.246824	-2.337558	-2.507814	-10.246824	-2.337558	-2.507814
A0A182ITN7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.246803	-2.296337	-2.495867	-10.246803	-2.296337	-2.495867
A0A084VDZ6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.247574	-2.327354	-2.505353	-10.247574	-2.327354	-2.505353
A0A182QLX9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245489	-2.322099	-2.50246	-10.245489	-2.322099	-2.50246
A0A182RJG1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.246267	-2.330984	-2.505544	-10.246267	-2.330984	-2.505544
A0A182M6F1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245744	-2.32452	-2.503329	-10.245744	-2.32452	-2.503329
A0A182WBD9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245127	-2.305085	-2.497297	-10.245127	-2.305085	-2.497297
A0A4Y1S3C9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.224308	-2.271636	-2.473923	-10.224308	-2.271636	-2.473923
E9RFD4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.229053	-2.27295	-2.477423	-10.229053	-2.27295	-2.477423
E0VT01	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.241022	-2.328029	-2.50124	-10.241022	-2.328029	-2.50124
A0A2R7W8S3	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.240298	-2.327236	-2.500534	-10.240298	-2.327236	-2.500534
A0A0K8T603	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245458	-2.280846	-2.490498	-10.245458	-2.280846	-2.490498
A0A4P6D942	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.249263	-2.369299	-2.518607	-10.249263	-2.369299	-2.518607
A0A023F5X7	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.251199	-2.375646	-2.521717	-10.251199	-2.375646	-2.521717
J9JRD4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.24843	-2.330163	-2.506729	-10.24843	-2.330163	-2.506729
A0A2S2QU44	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.246862	-2.252211	-2.483131	-10.246862	-2.252211	-2.483131
A0A2S2P6M8	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.252151	-2.370854	-2.520956	-10.252151	-2.370854	-2.520956
V5UVK1	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.252052	-2.370529	-2.520797	-10.252052	-2.370529	-2.520797
A0A2H8TZ27	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.252862	-2.373187	-2.522099	-10.252862	-2.373187	-2.522099
A0A3Q0IN35	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.248506	-2.355737	-2.514183	-10.248506	-2.355737	-2.514183
A0A482X709	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.247958	-2.368185	-2.517426	-10.247958	-2.368185	-2.517426
A0A2P8YBB0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.22416	-2.228414	-2.461312	-10.22416	-2.228414	-2.461312
A0A4Y1S363	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.253751	-2.363438	-2.519861	-10.253751	-2.363438	-2.519861
A0A2J7Q2Y4	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.251327	-2.331746	-2.509092	-10.251327	-2.331746	-2.509092
A0A067QSW5	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.252961	-2.360849	-2.518592	-10.252961	-2.360849	-2.518592
A0A1B6DVR6	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.245679	-2.355963	-2.512389	-10.245679	-2.355963	-2.512389
A0A7D0AGU9	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.24852	-2.368444	-2.51787	-10.24852	-2.368444	-2.51787
A0A1B6KW37	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.250148	-2.373783	-2.520487	-10.250148	-2.373783	-2.520487
A0A1B6JNR0	insect		ref:insect	lda_reference_subclade_spread	LD1	LD2	LD3	-10.249919	-2.373032	-2.520119	-10.249919	-2.373032	-2.520119
